company,phone,email,website,address,city,state,rating,reviews,lead_score,tier
Epoxy and Polished Floors of Columbus,,,,5.0,Columbus,OH,5,0,55,WARM
Global Epoxy LLC,,,,5.0,Columbus,OH,5,0,55,WARM
Ideal Garage Floor Coatings,,,,4.9,Columbus,OH,4.9,0,55,WARM
Garage Floor Coating - The Great Lakes,,,,5.0,Columbus,OH,5,0,55,WARM
Wyckoff Epoxy Flooring,,,,5.0,Columbus,OH,5,0,55,WARM
Infinite Designs Epoxy Solutions of North Columbus,,,,4.8,Columbus,OH,4.8,0,55,WARM
Perfect Finish Epoxy,,,,5.0,Columbus,OH,5,0,55,WARM
Essential Epoxy,,,,5.0,Columbus,OH,5,0,55,WARM
Epoxy Flooring Cincinnati,,,,5.0,Columbus,OH,5,0,55,WARM
Black Swamp Epoxy Floors,,,,5.0,Columbus,OH,5,0,55,WARM
Columbus Concrete Repair Crew,,,,5.0,Columbus,OH,5,0,55,WARM
Hitchcock Surface Prep,,,,5.0,Columbus,OH,5,0,53,WARM
Ohio Garage Interiors Columbus,,,,5.0,Columbus,OH,5,0,50,WARM
"Leaf Home Garage Flooring, LLC",,,,4.8,Columbus,OH,4.8,0,50,WARM
Garage Coating Pros,,,,5.0,Columbus,OH,5,0,50,WARM
Garage Force of Columbus NE,,,,5.0,Columbus,OH,5,0,50,WARM
GarageExperts of Columbus,,,,4.6,Columbus,OH,4.6,0,50,WARM
Garage Living Columbus,,,,5.0,Columbus,OH,5,0,50,WARM
One Call Auto Mechanic,,,,4.9,Columbus,OH,4.9,0,50,WARM
Prime Auto Repairs,,,,4.7,Columbus,OH,4.7,0,50,WARM
All Hours Automotive Repair,,,,4.8,Columbus,OH,4.8,0,50,WARM
Luke's Auto Repair - Grandview,,,,4.7,Columbus,OH,4.7,0,50,WARM
Avenue Auto Repair,,,,4.7,Columbus,OH,4.7,0,50,WARM
Clintonville Automotive Repair Service,,,,4.6,Columbus,OH,4.6,0,50,WARM
J Auto Repair LLC.,,,,4.9,Columbus,OH,4.9,0,50,WARM
Fine Line Auto Body Grandview / OSU,,,,4.9,Columbus,OH,4.9,0,50,WARM
Auto Body Specialist,,,,4.6,Columbus,OH,4.6,0,50,WARM
Fine Line Auto Body Alum Creek,,,,4.7,Columbus,OH,4.7,0,50,WARM
Fine Line Auto Body-Lewis Center,,,,4.8,Columbus,OH,4.8,0,50,WARM
Fine Line Auto Body North High,,,,4.9,Columbus,OH,4.9,0,50,WARM
Fine Line Auto Body - Bethel Road,,,,4.9,Columbus,OH,4.9,0,50,WARM
Rife's Auto Body - Grandview,,,,4.6,Columbus,OH,4.6,0,50,WARM
Fine Line Auto Body at Twins Buick GMC,,,,4.8,Columbus,OH,4.8,0,50,WARM
King Collision Auto Repair,,,,4.7,Columbus,OH,4.7,0,50,WARM
Fine Line Auto Body South High,,,,4.8,Columbus,OH,4.8,0,50,WARM
Big Boyz Mobile Truck Repair Service,,,,4.5,Columbus,OH,4.5,0,50,WARM
Semi Truck Repair Center & Parking,,,,4.9,Columbus,OH,4.9,0,50,WARM
Diesel Truck Repair Roadservice 24/7,,,,4.5,Columbus,OH,4.5,0,50,WARM
CMH Truck Repair LLC,,,,4.8,Columbus,OH,4.8,0,50,WARM
Son Truck Repair,,,,4.6,Columbus,OH,4.6,0,50,WARM
Columbus Fleet Maintenance,,,,5.0,Columbus,OH,5,0,50,WARM
Dublin City Fleet Maintenance,,,,4.5,Columbus,OH,4.5,0,50,WARM
"Columbus Design & Manufacturing, LLC",,,,5.0,Columbus,OH,5,0,50,WARM
Appian Manufacturing Corporation,,,,4.7,Columbus,OH,4.7,0,50,WARM
Patrick Manufacturing,,,,5.0,Columbus,OH,5,0,50,WARM
Steel Warehouse Co Inc,,,,5.0,Columbus,OH,5,0,50,WARM
The Glass Block Warehouse,,,,5.0,Columbus,OH,5,0,50,WARM
The Columbus Warehouse,,,,4.8,Columbus,OH,4.8,0,50,WARM
Ohio Industrial Maintenance Solutions LLC,,,,5.0,Columbus,OH,5,0,50,WARM
Ohio Garage Interiors,,,,4.9,Columbus,OH,4.9,0,50,WARM
Urban Auto Repairs,,,,4.8,Columbus,OH,4.8,0,50,WARM
Hydro Mechanical,,,,5.0,Columbus,OH,5,0,50,WARM
No Hassle Auto Repair & Moblie Services,,,,4.4,Columbus,OH,4.4,0,45,COLD
Nick's Auto Repair,,,,4.2,Columbus,OH,4.2,0,45,COLD
Central Ohio Mobile Mechanic,,,,4.4,Columbus,OH,4.4,0,45,COLD
Columbus Truck Repair,,,,4.3,Columbus,OH,4.3,0,45,COLD
Wiers Fleet Service & Truck Repair Columbus,,,,4.4,Columbus,OH,4.4,0,45,COLD
GTW Manufacturing LLC,,,,4.0,Columbus,OH,4,0,45,COLD
Cardinal Health Distribution center,,,,4.0,Columbus,OH,4,0,45,COLD
Columbus Distribution Center Napa,,,,4.4,Columbus,OH,4.4,0,45,COLD
auto repair,,,,4.4,Columbus,OH,4.4,0,45,COLD
"Dr. Diesel's Truck Repair, LLC",,,,4.2,Columbus,OH,4.2,0,45,COLD
TP Mechanical Contractors,,,,4.1,Columbus,OH,4.1,0,45,COLD
Epoxy Flooring,,,,· 3108 Gallant Dr,Columbus,OH,0,0,40,COLD
Ricart Automotive Mega Mall,,,,3.8,Columbus,OH,3.8,0,40,COLD
Nash Distribution Columbus Warehouse,,,,3.7,Columbus,OH,3.7,0,40,COLD
World Distribution Services Warehouse Columbus,,,,3.6,Columbus,OH,3.6,0,40,COLD
Clopay Corporation - Columbus Distribution Center,,,,3.6,Columbus,OH,3.6,0,40,COLD
Office Depot Max Distribution Center,,,,3.7,Columbus,OH,3.7,0,40,COLD
The Home Depot Distribution Center,,,,3.6,Columbus,OH,3.6,0,40,COLD
Lowes Distribution Center,,,,3.7,Columbus,OH,3.7,0,40,COLD
Premier Concrete Coatings Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Comer & Cross Concrete Coatings,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Deco-Coat Flooring, LLC",,,,4.9,Columbus,OH,4.9,0,35,COLD
GatorGuard Concrete Coatings of Columbus,,,,4.8,Columbus,OH,4.8,0,35,COLD
Premier Concrete Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Your1DayFloor.com,,,,5.0,Columbus,OH,5,0,35,COLD
Infinity Concrete Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
Embellish By MJ,,,,5.0,Columbus,OH,5,0,35,COLD
Solutions for Organizing Spaces,,,,5.0,Columbus,OH,5,0,35,COLD
XPS Xpress Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Superior Hard Surface Solutions,,,,5.0,Columbus,OH,5,0,35,COLD
GFC Concrete Coatings,,,,4.8,Columbus,OH,4.8,0,35,COLD
High Traffic Flooring,,,,4.5,Columbus,OH,4.5,0,35,COLD
Revolutionary Floor Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
"Permafloor, Inc.",,,,5.0,Columbus,OH,5,0,35,COLD
Deco-Crete Supply,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Stamp Concrete,,,,4.7,Columbus,OH,4.7,0,35,COLD
Supreme Concrete Solutions,,,,4.9,Columbus,OH,4.9,0,35,COLD
Capital City Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
Top Level Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
Optimus Concrete Co.,,,,4.6,Columbus,OH,4.6,0,35,COLD
Concrete Contracting of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Ed's Concrete Construction LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Royal Concrete,,,,4.9,Columbus,OH,4.9,0,35,COLD
CKG Small Concrete & General Services,,,,5.0,Columbus,OH,5,0,35,COLD
Hacker's Concrete Impressions,,,,5.0,Columbus,OH,5,0,35,COLD
Samczuk Concrete & Masonry LLC,,,,4.7,Columbus,OH,4.7,0,35,COLD
Good Guys Improvements LLP,,,,5.0,Columbus,OH,5,0,35,COLD
"CT Concrete, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
MCL Concrete LLC,,,,5.0,Columbus,OH,5,0,35,COLD
The Stallion Concrete LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Rockhound Resurfacing,,,,5.0,Columbus,OH,5,0,35,COLD
SealMaxx of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Trujillo Quality Concrete,,,,5.0,Columbus,OH,5,0,35,COLD
CR Concrete Services LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Arlington Concrete,,,,4.7,Columbus,OH,4.7,0,35,COLD
CR Concrete Construction - Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Alonzo Contractors Inc,,,,4.9,Columbus,OH,4.9,0,35,COLD
"Bill Lewis Cement Contractor, LLC",,,,4.7,Columbus,OH,4.7,0,35,COLD
Roman Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
SmartLevel Concrete,,,,4.9,Columbus,OH,4.9,0,35,COLD
Dura Seal,,,,4.8,Columbus,OH,4.8,0,35,COLD
ON Concrete Design LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Custom Concrete Plus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Superior Concrete Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Fine Line Concrete Contractors,,,,5.0,Columbus,OH,5,0,35,COLD
Ronk Construction,,,,5.0,Columbus,OH,5,0,35,COLD
MCL Power Clean Blasting Services,,,,5.0,Columbus,OH,5,0,35,COLD
Central Ohio Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
Trusted Coatings,,,,5.0,Columbus,OH,5,0,35,COLD
C & B Mobile Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
A1 Blasting Pros,,,,5.0,Columbus,OH,5,0,35,COLD
Vibrant Vision Coatings,,,,4.7,Columbus,OH,4.7,0,35,COLD
Soda Clean of Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
BlastOne International,,,,4.8,Columbus,OH,4.8,0,35,COLD
S&C Blasting LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Master-Blaster Power Wash,,,,4.8,Columbus,OH,4.8,0,35,COLD
Durer Shotblast LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Atom Blasting & Finishing Inc,,,,4.9,Columbus,OH,4.9,0,35,COLD
TLC Surface Restoration,,,,5.0,Columbus,OH,5,0,35,COLD
Beeline Floors,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Floor Refinishing,,,,4.9,Columbus,OH,4.9,0,35,COLD
"FS HW Flooring, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Twisted Metal Collision,,,,4.8,Columbus,OH,4.8,0,35,COLD
Babylon Body Shop,,,,5.0,Columbus,OH,5,0,35,COLD
Weber Road Auto Service,,,,4.9,Columbus,OH,4.9,0,35,COLD
Tom and Jerry's Auto Service,,,,4.7,Columbus,OH,4.7,0,35,COLD
Luke's Auto,,,,4.8,Columbus,OH,4.8,0,35,COLD
Alternative Auto Care,,,,4.5,Columbus,OH,4.5,0,35,COLD
Budget Auto Fix,,,,4.7,Columbus,OH,4.7,0,35,COLD
Blackstone Complete Auto Care LLC,,,,4.8,Columbus,OH,4.8,0,35,COLD
Buckeye Complete Auto Care,,,,4.7,Columbus,OH,4.7,0,35,COLD
Auto Center,,,,4.7,Columbus,OH,4.7,0,35,COLD
Columbus Auto Mall,,,,4.7,Columbus,OH,4.7,0,35,COLD
Mark Wahlberg Chevrolet of Columbus,,,,4.5,Columbus,OH,4.5,0,35,COLD
Service Center - Toyota West,,,,4.8,Columbus,OH,4.8,0,35,COLD
Germain Service Center - Germain Lexus of Easton,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service Center - Germain Mazda of Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Byers Mazda Service Center,,,,4.6,Columbus,OH,4.6,0,35,COLD
Dave Gill Chevrolet,,,,4.7,Columbus,OH,4.7,0,35,COLD
Service Center - Mercedes-Benz of Easton,,,,4.5,Columbus,OH,4.5,0,35,COLD
Byers Imports,,,,4.7,Columbus,OH,4.7,0,35,COLD
Auto Palace,,,,4.7,Columbus,OH,4.7,0,35,COLD
Subaru Service - Germain Subaru of Columbus Service Center,,,,4.8,Columbus,OH,4.8,0,35,COLD
Service & Parts Center - Germain Kia,,,,4.8,Columbus,OH,4.8,0,35,COLD
Low Cost Cars North,,,,4.6,Columbus,OH,4.6,0,35,COLD
Fix N Go Collision Center Body Shop LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Kraft's Body & Fender Co,,,,4.8,Columbus,OH,4.8,0,35,COLD
Robinson Body Shop-Gen Repair,,,,4.7,Columbus,OH,4.7,0,35,COLD
CARSTAR Auto Boutique Collision,,,,4.6,Columbus,OH,4.6,0,35,COLD
Speedway bodyshop llc,,,,5.0,Columbus,OH,5,0,35,COLD
McCombe Body Shop,,,,4.7,Columbus,OH,4.7,0,35,COLD
Lane & Kenny Body Shop,,,,4.5,Columbus,OH,4.5,0,35,COLD
M Work,,,,4.6,Columbus,OH,4.6,0,35,COLD
Columbus Truck & Trailer Repair LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
ATI Truck And Trailer Repair LLC,,,,4.9,Columbus,OH,4.9,0,35,COLD
Yourway Truck & Trailer Repair,,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Mobile Truck Repair,,,,3.4,Columbus,OH,3.4,0,35,COLD
FleetBarn (Truck Trailer Repair),,,,5.0,Columbus,OH,5,0,35,COLD
Jones Truck & Spring Repair,,,,4.5,Columbus,OH,4.5,0,35,COLD
Eastern Truck & Trailer,,,,4.5,Columbus,OH,4.5,0,35,COLD
614 Truck and Trailer Repair,,,,4.6,Columbus,OH,4.6,0,35,COLD
PFM Fleet Service,,,,4.9,Columbus,OH,4.9,0,35,COLD
South Central Fleet Services,,,,5.0,Columbus,OH,5,0,35,COLD
Fleet Maintenance Transportation,,,,· 3880 Southwest Blvd,Columbus,OH,0,0,35,COLD
"Atlas Industrial Contractors, Inc.",,,,4.7,Columbus,OH,4.7,0,35,COLD
Elford Inc.,,,,4.8,Columbus,OH,4.8,0,35,COLD
Lamit Industries Inc.,,,,5.0,Columbus,OH,5,0,35,COLD
Mammoth Prefab,,,,4.7,Columbus,OH,4.7,0,35,COLD
Compton Construction,,,,5.0,Columbus,OH,5,0,35,COLD
ACI Construction,,,,5.0,Columbus,OH,5,0,35,COLD
SM Quality Construction LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"GHM Homes Remodeling And Chimney Services, OH",,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Liquidation Center,,,,4.5,Columbus,OH,4.5,0,35,COLD
Terminal Warehouse Inc,,,,3.2,Columbus,OH,3.2,0,35,COLD
"WB Construction Products, LLC",,,,4.8,Columbus,OH,4.8,0,35,COLD
Exterior Building Supply,,,,4.9,Columbus,OH,4.9,0,35,COLD
Ohio Wholesale Liquidation Services,,,,5.0,Columbus,OH,5,0,35,COLD
Foundation Building Materials,,,,4.8,Columbus,OH,4.8,0,35,COLD
King Distribution Center,,,,3.4,Columbus,OH,3.4,0,35,COLD
NCS Distribution Center,,,,1.7,Columbus,OH,1.7,0,35,COLD
Distribution Centre,,,,5.0,Columbus,OH,5,0,35,COLD
Industrial Services of Ohio,,,,5.0,Columbus,OH,5,0,35,COLD
Turn-Key Industrial Services,,,,5.0,Columbus,OH,5,0,35,COLD
MTM Contractors LLC,,,,4.7,Columbus,OH,4.7,0,35,COLD
Ohio Facility Maintenance LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Team Industrial Services Inc,,,,5.0,Columbus,OH,5,0,35,COLD
"Team Industrial Services, Inc.",,,,5.0,Columbus,OH,5,0,35,COLD
Preventative Maintenance Service,,,,5.0,Columbus,OH,5,0,35,COLD
"Ohio Technical Services, Inc.",,,,4.9,Columbus,OH,4.9,0,35,COLD
ACM Industrial Services LLC,,,,5.0,Columbus,OH,5,0,35,COLD
"Industrial Technology Solutions, Llc",,,,5.0,Columbus,OH,5,0,35,COLD
Pure Maintenance of Ohio,,,,4.9,Columbus,OH,4.9,0,35,COLD
Mid-State Industrial Services Inc,,,,4.5,Columbus,OH,4.5,0,35,COLD
Industrial Contracting Services & Maintenance,,,,5.0,Columbus,OH,5,0,35,COLD
Paramount Industrial Services,,,,5.0,Columbus,OH,5,0,35,COLD
Pro Flooring Installers Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Floor Systems & Design,,,,4.5,Columbus,OH,4.5,0,35,COLD
Panel Town & Floors,,,,5.0,Columbus,OH,5,0,35,COLD
Yoder & Co. Floors,,,,4.9,Columbus,OH,4.9,0,35,COLD
Footprints Floors of Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Flooring City,,,,5.0,Columbus,OH,5,0,35,COLD
Infistruct Flooring,,,,4.8,Columbus,OH,4.8,0,35,COLD
"Floor Coverings International of East Columbus, OH",,,,4.9,Columbus,OH,4.9,0,35,COLD
Columbus Flooring Solutions,,,,5.0,Columbus,OH,5,0,35,COLD
Floor Coverings International,,,,5.0,Columbus,OH,5,0,35,COLD
3G Concrete Coatings,,,,4.7,Columbus,OH,4.7,0,35,COLD
Solid Ground Coatings and Concrete Refinishing LLC,,,,5.0,Columbus,OH,5,0,35,COLD
Andrew's Concrete,,,,4.8,Columbus,OH,4.8,0,35,COLD
B-Level LTD,,,,4.9,Columbus,OH,4.9,0,35,COLD
Performance Powder Coating,,,,5.0,Columbus,OH,5,0,35,COLD
Martin Painting & Coating Co,,,,4.7,Columbus,OH,4.7,0,35,COLD
RPM Powder Coating,,,,5.0,Columbus,OH,5,0,35,COLD
Columbus Powder Coat,,,,4.7,Columbus,OH,4.7,0,35,COLD
Four Winds Sand Blasting,,,,5.0,Columbus,OH,5,0,35,COLD
Ace Portable Sandblasting,,,,5.0,Columbus,OH,5,0,35,COLD
DDC Mobile Blasting,,,,4.7,Columbus,OH,4.7,0,35,COLD
1 DAY Refinishing Columbus,,,,5.0,Columbus,OH,5,0,35,COLD
Fleet Force,,,,4.8,Columbus,OH,4.8,0,35,COLD
America's Floor Source - Columbus East,,,,4.9,Columbus,OH,4.9,0,35,COLD
Affordable Custom Flooring,,,,4.9,Columbus,OH,4.9,0,35,COLD
BUCKEYE FLOORS | Direct Wholesale Supplier,,,,5.0,Columbus,OH,5,0,35,COLD
Ace Handyman Services Northwest Columbus,,,,4.9,Columbus,OH,4.9,0,35,COLD
Stratus Building Solutions of Columbus,,,,4.7,Columbus,OH,4.7,0,35,COLD
R5 Industries - Home Repair & Renovation,,,,4.8,Columbus,OH,4.8,0,35,COLD
"ABM Building Solutions, LLC",,,,5.0,Columbus,OH,5,0,35,COLD
Floor & Decor,,,,4.4,Columbus,OH,4.4,0,30,COLD
Gaddis & Son Inc,,,,4.2,Columbus,OH,4.2,0,30,COLD
Ohio Concrete Sawing & Drilling - Columbus,,,,4.3,Columbus,OH,4.3,0,30,COLD
Central Ohio Concrete Cutting,,,,4.3,Columbus,OH,4.3,0,30,COLD
Two Brothers Concrete LLC,,,,4.4,Columbus,OH,4.4,0,30,COLD
Donley Concrete Cutting Company,,,,4.4,Columbus,OH,4.4,0,30,COLD
Benchmark Concrete,,,,4.4,Columbus,OH,4.4,0,30,COLD
King Concrete's Design Impressions,,,,4.3,Columbus,OH,4.3,0,30,COLD
Koated Metal & Graphics LLC,,,,4.4,Columbus,OH,4.4,0,30,COLD
car care auto service,,,,4.0,Columbus,OH,4,0,30,COLD
Mark Wahlberg Chevy Columbus Service Center,,,,4.0,Columbus,OH,4,0,30,COLD
Jeff Wyler Columbus Auto Mall,,,,4.4,Columbus,OH,4.4,0,30,COLD
Columbus Luxury Cars LLC,,,,4.3,Columbus,OH,4.3,0,30,COLD
Byers Auto Group,,,,4.0,Columbus,OH,4,0,30,COLD
Bexley Motorcar Company,,,,4.4,Columbus,OH,4.4,0,30,COLD
Keen's Body Shop,,,,4.3,Columbus,OH,4.3,0,30,COLD
Singh Truck & Trailer Repair Shop,,,,4.2,Columbus,OH,4.2,0,30,COLD
Able Truck & Trailer Repair,,,,4.1,Columbus,OH,4.1,0,30,COLD
Bat Truck & Trailer Repairs,,,,4.0,Columbus,OH,4,0,30,COLD
Ferguson Construction,,,,4.3,Columbus,OH,4.3,0,30,COLD
REC Construction LTD,,,,4.2,Columbus,OH,4.2,0,30,COLD
Setterlin Building Company,,,,4.2,Columbus,OH,4.2,0,30,COLD
Miles-McClellan Construction,,,,4.1,Columbus,OH,4.1,0,30,COLD
Construction One Inc,,,,4.3,Columbus,OH,4.3,0,30,COLD
Anderson Aluminum Corporation,,,,4.3,Columbus,OH,4.3,0,30,COLD
Columbus Builders Supply,,,,4.3,Columbus,OH,4.3,0,30,COLD
Interior Supply Inc.,,,,4.0,Columbus,OH,4,0,30,COLD
United Building Materials,,,,4.3,Columbus,OH,4.3,0,30,COLD
Dismas Distribution Services,,,,4.4,Columbus,OH,4.4,0,30,COLD
Shoemaker Industrial Solutions,,,,4.2,Columbus,OH,4.2,0,30,COLD
Sam The Concrete Man Columbus,,,,4.4,Columbus,OH,4.4,0,30,COLD
"Concrete Contracting Solutions, Inc.",,,,4.0,Columbus,OH,4,0,30,COLD
Burton Metal Finishing Inc.& Powder Coating,,,,4.1,Columbus,OH,4.1,0,30,COLD
Upper Arlington Fleet Management,,,,4.0,Columbus,OH,4,0,30,COLD
"Circle Building Services, Inc.",,,,4.4,Columbus,OH,4.4,0,30,COLD
Superior Home Maintenance Co.,,,,4.1,Columbus,OH,4.1,0,30,COLD
Madina Truck and Trailer Repair,,,,3.7,Columbus,OH,3.7,0,25,COLD
OH Diesel Repair Road Service & Towing,,,,3.8,Columbus,OH,3.8,0,25,COLD
T.I.G Fleet Service Columbus,,,,3.7,Columbus,OH,3.7,0,25,COLD
"L&W Supply - Columbus, OH",,,,3.9,Columbus,OH,3.9,0,25,COLD
World Distribution Services Container Transload Facility,,,,3.5,Columbus,OH,3.5,0,25,COLD
Action Industrial Services,,,,3.7,Columbus,OH,3.7,0,25,COLD
Distribution International,,,,3.7,Columbus,OH,3.7,0,25,COLD
Distributor Service Inc.,,,,3.7,Columbus,OH,3.7,0,25,COLD
Ohio Valley Cardinal Health,,,,3.8,Columbus,OH,3.8,0,25,COLD
Defense Supply Center Columbus,,,,3.9,Columbus,OH,3.9,0,25,COLD
"Legacy Maintenance Services, LLC",,,,3.9,Columbus,OH,3.9,0,25,COLD
"Columbus Asphalt Driveway Resurfacing, Sealing and Paving Company",,,,· 1415 E Dublin Granville Rd,Columbus,OH,0,0,20,COLD
Concrete Contractors,,,,· 1345 Morse Rd,Columbus,OH,0,0,20,COLD
"First Response Mobile Blasting, LLC",,,,Open · Closes 8 PM,Columbus,OH,0,0,20,COLD
Sandblasting Columbus,,,,Closes soon · 6 PM · Opens 9 AM Sun,Columbus,OH,0,0,20,COLD
EcoPro Mobile Blasting,,,,· 6881 Van Wagener Rd,Columbus,OH,0,0,20,COLD
Advance Blasting And Paintings LLC,,,,1.9,Columbus,OH,1.9,0,20,COLD
Limitless Blasting & Restorations LLC.,,,,· 2980 Licking Rd,Columbus,OH,0,0,20,COLD
Columbus Fleet Management,,,,3.0,Columbus,OH,3,0,20,COLD
Franklin County Fleet Management,,,,· 1721 Alum Creek Dr,Columbus,OH,0,0,20,COLD
Fleet Management Office,,,,· 4200 Surface Rd,Columbus,OH,0,0,20,COLD
Fleet Management Department-Columbus,,,,· 4260 Morse Rd,Columbus,OH,0,0,20,COLD
Franklin County Engineer West Maintenance Facility,,,,· 4444 Fisher Rd,Columbus,OH,0,0,20,COLD
TKS Industrial Company,,,,3.0,Columbus,OH,3,0,20,COLD
Messer Construction Co. - Columbus Regional Office,,,,3.0,Columbus,OH,3,0,20,COLD
Royal Building Products,,,,2.8,Columbus,OH,2.8,0,20,COLD
BASF Corporation,,,,2.4,Columbus,OH,2.4,0,20,COLD
COLUMBUS P&DC,,,,2.7,Columbus,OH,2.7,0,20,COLD
Midwest Maintenance Service & Repair INC,,,,1.0,Columbus,OH,1,0,20,COLD
Commercial Flooring Columbus,,,,1.0,Columbus,OH,1,0,20,COLD
True Grit Soda Blasting,,,,· 8026 Jug St,Columbus,OH,0,0,20,COLD
Ohio Construction Maintenance,,,,3.0,Columbus,OH,3,0,20,COLD
Industrial Services Company,,,,146 Stelzer Ct,Columbus,OH,0,0,20,COLD
